R;Nome;Squadra;Pv;Mv;Fm;Gf;Gs;Rp;Rc;R+;R-;Ass;Amm;Esp;Au
D;Samir;Udinese;17;5,94;5,79;0;0;0;0;0;0;0;5;0;0
D;Spinazzola;Roma;2;6,25;6;0;0;0;0;0;0;0;1;0;0
D;Ceppitelli;Cagliari;21;5,88;5,98;1;0;0;0;0;0;0;3;0;0
D;Ferrari G.;Sassuolo;36;5,75;5,75;1;0;0;0;0;0;0;4;1;0
D;Hateboer;Atalanta;21;5,79;5,74;0;0;0;0;0;0;0;2;0;0
D;Depaoli;Verona;18;5,83;5,94;1;0;0;0;0;0;1;4;0;0
D;Lyanco;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Odriozola;Fiorentina;25;5,86;5,94;1;0;0;0;0;0;2;4;1;0
D;Kjaer;Milan;10;6,2;5,9;0;0;0;0;0;0;0;2;0;1
D;Igor;Fiorentina;28;5,8;5,75;0;0;0;0;0;0;0;3;0;0
D;Zortea;Salernitana;23;5,78;5,96;1;0;0;0;0;0;2;3;0;0
D;Ferrer;Spezia;23;5,87;5,93;0;0;0;0;0;0;3;3;0;0
D;Stojanovic;Empoli;33;5,83;5,79;1;0;0;0;0;0;1;9;1;0
D;Casale;Verona;34;5,85;5,75;0;0;0;0;0;0;1;10;0;0
D;Soppy;Udinese;19;5,92;5,82;0;0;0;0;0;0;0;4;0;0
D;Hefti;Genoa;16;5,81;5,78;0;0;0;0;0;0;0;1;0;0
D;Conti;Sampdoria;4;6;6,62;1;0;0;0;0;0;0;1;0;0
D;Juan Jesus;Napoli;15;6,03;6,07;1;0;0;0;0;0;0;1;0;1
D;Caceres;Cagliari;13;5,73;5,85;1;0;0;0;0;0;1;3;1;0
D;Patric;Lazio;21;5,76;5,71;1;0;0;0;0;0;1;4;1;1
D;Marusic;Lazio;33;5,65;5,65;1;0;0;0;0;0;0;4;1;0
D;Bani;Genoa;17;6;5,97;0;0;0;0;0;0;0;1;0;0
D;Lykogiannis;Cagliari;25;5,7;5,78;1;0;0;0;0;0;0;2;0;0
D;Pellegrini Lu.;Juventus;17;6,09;5,97;0;0;0;0;0;0;1;6;0;0
D;Reca;Spezia;24;5,69;5,71;0;0;0;0;0;0;2;3;0;0
D;Dijks;Bologna;11;5,95;6,05;0;0;0;0;0;0;2;2;0;0
D;Aina;Torino;20;5,92;5,82;0;0;0;0;0;0;0;4;0;0
D;Maitland-Niles;Roma;8;5,88;5,88;0;0;0;0;0;0;0;0;0;0
D;Muldur;Sassuolo;25;5,72;5,62;0;0;0;0;0;0;0;5;0;0
D;Ampadu;Venezia;29;5,83;5,69;0;0;0;0;0;0;3;10;2;0
D;Yoshida;Sampdoria;24;5,67;5,92;2;0;0;0;0;0;3;2;0;1
D;Ayhan;Sassuolo;18;5,81;5,86;1;0;0;0;0;0;0;2;1;0
D;Maehle;Atalanta;23;5,83;5,96;1;0;0;0;0;0;1;2;0;0
D;Amian;Spezia;32;5,72;5,67;1;0;0;0;0;0;1;7;2;0
D;Kiwior;Spezia;22;5,77;5,64;0;0;0;0;0;0;0;6;0;0
D;Ostigard;Genoa;15;5,63;5,43;0;0;0;0;0;0;0;2;2;0
D;Rugani;Juventus;12;5,96;5,88;0;0;0;0;0;0;0;2;0;0
D;Luperto;Empoli;22;5,75;5,61;0;0;0;0;0;0;1;6;1;0
D;Romagnoli;Milan;17;6;6;1;0;0;0;0;0;0;4;1;0
D;Fares;Torino;9;5,83;6,5;2;0;0;0;0;0;1;2;0;0
D;Chiriches;Sassuolo;27;5,69;5,61;0;0;0;0;0;0;0;4;0;0
D;Gyomber;Salernitana;30;5,72;5,57;0;0;0;0;0;0;0;9;0;0
D;Alex Sandro;Juventus;27;5,76;5,67;0;0;0;0;0;0;1;3;0;1
D;Pezzella Giu.;Atalanta;16;5,97;6;0;0;0;0;0;0;2;3;0;0
D;Biraschi;Genoa;14;5,61;5,46;0;0;0;0;0;0;0;4;0;0
D;Bereszynski;Sampdoria;35;5,69;5,6;0;0;0;0;0;0;3;12;0;0
D;Venuti;Fiorentina;21;5,79;5,6;0;0;0;0;0;0;0;4;0;1
D;Dalbert;Cagliari;28;5,7;5,61;0;0;0;0;0;0;2;9;0;0
D;Rogerio;Sassuolo;22;5,82;5,77;0;0;0;0;0;0;1;5;0;0
D;Luiz Felipe;Lazio;29;5,86;5,66;0;0;0;0;0;0;0;10;1;0
D;Buongiorno;Torino;18;5,86;5,81;0;0;0;0;0;0;1;5;0;0
D;Gunter;Verona;30;5,8;5,57;0;0;0;0;0;0;0;10;0;1
D;Djidji;Torino;24;5,88;5,75;0;0;0;0;0;0;0;4;1;0
D;Nikolaou;Spezia;36;5,64;5,49;0;0;0;0;0;0;0;7;0;1
D;Ranieri L.;Salernitana;27;5,7;5,65;1;0;0;0;0;0;0;9;0;0
D;Toljan;Sassuolo;19;5,84;5,84;0;0;0;0;0;0;1;2;0;0
D;Tuanzebe;Napoli;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Sutalo;Verona;18;5,78;5,78;0;0;0;0;0;0;0;0;0;0
D;Soumaoro;Bologna;27;5,83;5,57;0;0;0;0;0;0;0;6;2;1
D;Carboni A.;Cagliari;28;5,64;5,46;0;0;0;0;0;0;0;6;0;1
D;Ruggeri;Salernitana;13;5,85;5,81;0;0;0;0;0;0;0;1;0;0
D;Vina;Roma;23;5,74;5,74;0;0;0;0;0;0;1;2;0;0
D;Perez N.;Udinese;20;5,75;5,65;0;0;0;0;0;0;1;6;0;0
D;Zima;Torino;18;5,89;5,81;0;0;0;0;0;0;0;3;0;0
D;Viti;Empoli;19;5,82;5,63;0;0;0;0;0;0;0;1;1;1
D;Hysaj;Lazio;27;5,63;5,69;1;0;0;0;0;0;0;3;0;0
D;Izzo;Torino;9;5,83;5,61;0;0;0;0;0;0;0;4;0;0
D;Murillo;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Maksimovic;Genoa;14;5,75;5,68;0;0;0;0;0;0;0;2;0;0
D;Sala;Spezia;15;5,83;5,93;1;0;0;0;0;0;0;3;0;0
D;Murru;Sampdoria;19;5,53;5,58;1;0;0;0;0;0;0;5;0;0
D;Bonifazi;Bologna;17;5,65;5,41;0;0;0;0;0;0;0;2;1;1
D;Hristov;Spezia;16;5,5;5,66;1;0;0;0;0;0;1;3;0;0
D;Godin;Cagliari;11;5,5;5,45;0;0;0;0;0;0;1;3;0;0
D;Zappa;Cagliari;21;5,74;5,64;0;0;0;0;0;0;0;2;1;0
D;Kumbulla;Roma;13;5,77;5,58;0;0;0;0;0;0;0;6;0;0
D;Martinez Quarta;Fiorentina;18;5,81;5,75;1;0;0;0;0;0;0;8;0;0
D;Dragusin;Salernitana;18;5,72;5,67;0;0;0;0;0;0;0;2;0;0
D;Ebuehi;Venezia;17;5,59;5,5;0;0;0;0;0;0;0;1;1;0
D;Svoboda;Venezia;18;5,53;5,42;0;0;0;0;0;0;0;2;1;0
D;Zanoli;Napoli;6;5,92;5,75;0;0;0;0;0;0;0;2;0;0
D;Cacace;Empoli;8;5,81;5,75;0;0;0;0;0;0;0;1;0;0
D;Masiello;Genoa;7;5,64;5,43;0;0;0;0;0;0;0;3;0;0
D;Gagliolo;Salernitana;14;5,61;5,61;0;0;0;0;0;0;1;2;0;0
D;Tonelli;Empoli;13;5,5;5,19;0;0;0;0;0;0;0;4;0;1
D;Ranocchia;Inter;6;5,92;5,83;0;0;0;0;0;0;0;1;0;0
D;Radu;Lazio;8;5,56;5,44;0;0;0;0;0;0;0;2;0;0
D;Ghoulam;Napoli;5;6;5,9;0;0;0;0;0;0;0;1;0;0
D;Goldaniga;Cagliari;11;5,64;5,5;0;0;0;0;0;0;0;3;0;0
D;Manolas;Napoli;4;5,62;5,5;0;0;0;0;0;0;0;1;0;0
D;Mantovani;Salernitana;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Sabelli;Genoa;7;5,71;5,5;0;0;0;0;0;0;0;3;0;0
D;Fiamozzi;Empoli;8;5,62;5,69;0;0;0;0;0;0;1;1;0;0
D;Farago';Cagliari;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Felicioli;Venezia;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Vanheusden;Genoa;14;5,57;5,32;0;0;0;0;0;0;0;3;0;1
D;Nastasic;Fiorentina;4;5,5;5,38;0;0;0;0;0;0;0;1;0;0
D;Retsos;Verona;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Magnani;Sampdoria;14;5,79;5,61;0;0;0;0;0;0;0;3;1;0
D;Zeegelaar;Udinese;12;5,58;5,5;0;0;0;0;0;0;0;2;0;0
D;Mateju;Venezia;9;5,44;5,39;0;0;0;0;0;0;1;3;0;0
D;Walukiewicz;Cagliari;6;5,67;5,58;0;0;0;0;0;0;0;1;0;0
D;Terzic;Fiorentina;7;6;6,07;0;0;0;0;0;0;1;1;0;0
D;Chabot;Sampdoria;9;5,56;5,28;0;0;0;0;0;0;0;5;0;0
D;Denswil;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Empereur;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Czyborra;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Calafiori;Genoa;4;5,62;5,62;0;0;0;0;0;0;1;3;0;0
D;Frabotta;Verona;1;6;6;0;0;0;0;0;0;0;0;0;0
D;Vignali;Spezia;1;4,5;4,5;0;0;0;0;0;0;0;0;0;0
D;Ismajli;Empoli;17;5,5;5,06;0;0;0;0;0;0;0;7;0;2
D;Binks;Bologna;11;5,91;5,77;0;0;0;0;0;0;0;3;0;0
D;Ferrarini;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Kamenovic;Lazio;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Aya;Salernitana;2;5;4,75;0;0;0;0;0;0;0;1;0;0
D;Bogdan;Salernitana;6;5,25;5,25;0;0;0;0;0;0;0;0;0;0
D;Strandberg;Salernitana;11;5,68;5,41;0;0;0;0;0;0;0;0;1;1
D;Modolo;Venezia;5;6;5,8;0;0;0;0;0;0;0;2;0;0
D;Kechrida;Salernitana;14;5,86;5,93;0;0;0;0;0;0;1;0;0;0
D;Serpe;Genoa;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Holm;Spezia;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ruan;Sassuolo;5;5,5;5,4;0;0;0;0;0;0;0;1;0;0
D;Coppola D.;Verona;3;5,83;5,83;0;0;0;0;0;0;0;0;0;0
D;Kasius;Bologna;5;5,9;5,9;0;0;0;0;0;0;0;0;0;0
D;Mbaye;Bologna;2;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;De Maio;Udinese;2;4;4;0;0;0;0;0;0;0;0;0;0
D;Ghiglione;Genoa;11;5,64;5,59;0;0;0;0;0;0;1;3;0;0
D;Capradossi;Spezia;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Peluso;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Molinaro;Venezia;7;5,86;6;0;0;0;0;0;0;1;0;0;0
D;Veseli;Salernitana;8;5,31;5,12;0;0;0;0;0;0;0;1;1;0
D;Delli Carri;Salernitana;5;5,5;5,4;0;0;0;0;0;0;0;1;0;0
D;Jaroszynski;Salernitana;9;5,33;5,22;0;0;0;0;0;0;0;2;0;0
D;Kolarov;Inter;1;6;6;0;0;0;0;0;0;0;0;0;0
D;Marchizza;Empoli;19;5,63;5,47;0;0;0;0;0;0;1;4;0;1
D;Romagna;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Stryger Larsen;Udinese;10;5,65;5,55;0;0;0;0;0;0;1;0;0;1
D;Calabresi;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Opoku;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Imperiale;Empoli;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Malcuit;Napoli;4;5,5;5,38;0;0;0;0;0;0;1;3;0;0
D;Armini;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Vavro;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Gabbia;Milan;7;5,57;5,36;0;0;0;0;0;0;0;3;0;0
D;Tripaldelli;Cagliari;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Dawidowicz;Verona;15;5,77;5,67;0;0;0;0;0;0;0;3;0;0
D;Cetin;Verona;1;6;6;0;0;0;0;0;0;0;0;0;0
D;Benkovic;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ballarini;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Dalle Mura;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ramos;Spezia;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ruegg;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ballo-Toure';Milan;7;5,64;5,5;0;0;0;0;0;0;0;2;0;0
D;Amione;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Reynolds;Roma;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Sy;Salernitana;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Kaique Rocha;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Schnegg;Venezia;3;5,67;5,67;0;0;0;0;0;0;0;1;0;0
D;Obert;Cagliari;4;5,88;5,88;0;0;0;0;0;0;0;0;0;0
D;De Winter;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ullmann;Venezia;4;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Bertola;Spezia;1;6,5;6,5;0;0;0;0;0;0;0;0;0;0
C;Milinkovic-Savic;Lazio;37;6,51;7,59;11;0;0;0;0;0;10;4;1;0
C;Pasalic;Atalanta;33;6,24;7,56;13;0;0;0;0;0;6;3;0;0
C;Barak;Verona;29;6,31;7,48;11;0;0;4;4;0;3;4;0;0
C;Perisic;Inter;35;6,4;7,2;8;0;0;1;1;0;6;4;0;0
C;Calhanoglu;Inter;33;6,36;7,2;7;0;0;3;3;0;12;11;0;0
C;Ruiz;Napoli;31;6,42;7,19;7;0;0;0;0;0;4;2;0;0
C;Pellegrini Lo.;Roma;27;6,28;7,13;9;0;0;3;2;1;3;6;1;0
C;Zaccagni;Lazio;30;6,3;6,93;6;0;0;1;1;0;4;6;0;0
C;Barella;Inter;36;6,49;6,92;3;0;0;0;0;0;11;9;0;0
C;Bajrami;Empoli;34;6,25;6,88;6;0;0;3;3;0;5;3;0;0
C;Candreva;Sampdoria;36;6,18;6,85;7;0;0;2;1;1;10;6;1;0
C;Felipe Anderson;Lazio;38;6,14;6,8;6;0;0;0;0;0;8;2;0;0
C;Verdi;Salernitana;17;6,24;7,21;6;0;0;1;1;0;0;3;0;0
C;Zielinski;Napoli;34;6,12;6,78;6;0;0;0;0;0;5;1;0;0
C;Aramu;Venezia;32;6,14;6,77;7;0;0;4;3;1;5;6;0;0
C;Traore' Hj.;Sassuolo;28;6,2;6,93;7;0;0;0;0;0;1;3;0;0
C;Luis Alberto;Lazio;34;6,15;6,81;5;0;0;0;0;0;10;5;0;0
