R;Nome;Squadra;Pv;Mv;Fm;Gf;Gs;Rp;Rc;R+;R-;Ass;Amm;Esp;Au
D;Isla;Cagliari;34;5,76;5,88;1;0;0;0;0;0;6;10;0;0
D;Lichtsteiner;Juventus;25;5,92;6,02;1;0;0;0;0;0;2;5;0;0
D;Basta;Lazio;27;5,94;6,09;1;0;0;0;0;0;2;2;0;0
D;Romagnoli;Milan;27;5,91;5,94;1;0;0;0;0;0;1;4;1;0
D;Moretti;Torino;23;5,85;5,96;1;0;0;0;0;0;2;5;0;0
D;Danilo Lar.;Udinese;36;5,83;5,79;2;0;0;0;0;0;0;9;1;1
D;Astori;Fiorentina;33;5,94;5,92;2;0;0;0;0;0;0;11;1;0
D;Rudiger;Roma;25;6;5,9;0;0;0;0;0;0;2;7;1;0
D;Martella;Crotone;29;5,83;5,76;0;0;0;0;0;0;0;4;0;0
D;Benatia;Juventus;15;6,23;6,33;1;0;0;0;0;0;0;3;0;0
D;Zampano;Pescara;34;5,81;5,93;0;0;0;0;0;0;5;2;0;0
D;Rodriguez Go;Fiorentina;26;5,77;5,69;1;0;0;0;0;0;0;6;2;0
D;Rosi;Crotone;30;5,95;5,88;1;0;0;0;0;0;1;12;0;0
D;Barzagli;Juventus;20;6,12;6,08;0;0;0;0;0;0;0;2;0;0
D;Paletta;Milan;30;5,87;5,82;2;0;0;0;0;0;1;3;5;1
D;Felipe;Udinese;32;5,84;5,83;1;0;0;0;0;0;1;9;0;0
D;Skriniar;Sampdoria;35;5,7;5,61;0;0;0;0;0;0;0;4;1;0
D;Pisacane;Cagliari;29;5,67;5,69;1;0;0;0;0;0;1;7;0;0
D;Dani Alves;Juventus;16;6;6,28;2;0;0;0;0;0;1;5;0;0
D;Barreca;Torino;27;5,94;5,98;0;0;0;0;0;0;2;2;0;0
D;Maietta;Bologna;29;5,81;5,71;0;0;0;0;0;0;1;8;0;0
D;Rossettini;Torino;30;5,82;5,78;1;0;0;0;0;0;0;8;0;0
D;Cacciatore;Chievo;29;5,84;5,83;1;0;0;0;0;0;1;7;1;0
D;Gobbi;Chievo;30;5,72;5,8;1;0;0;0;0;0;2;5;0;0
D;Costa;Empoli;25;5,76;5,8;2;0;0;0;0;0;0;6;0;1
D;Rugani;Juventus;14;6,5;6,79;2;0;0;0;0;0;0;4;0;0
D;Hoedt;Lazio;23;5,87;5,93;2;0;0;0;0;0;0;5;0;1
D;Goldaniga;Palermo;28;5,43;5,34;2;0;0;0;0;0;0;11;1;1
D;Torosidis;Bologna;25;5,7;5,68;1;0;0;0;0;0;0;5;1;0
D;Florenzi;Roma;9;6,17;6,33;0;0;0;0;0;0;3;3;0;0
D;De Silvestri;Torino;16;5,84;6,12;1;0;0;0;0;0;2;1;0;0
D;Regini;Sampdoria;34;5,66;5,71;0;0;0;0;0;0;4;5;0;0
D;Peluso;Sassuolo;33;5,71;5,65;1;0;0;0;0;0;1;12;0;0
D;Krafth;Bologna;25;5,62;5,52;0;0;0;0;0;0;0;1;2;0
D;Cionek;Palermo;28;5,68;5,54;0;0;0;0;0;0;0;8;0;0
D;Samir;Udinese;21;6,05;6,07;0;0;0;0;0;0;2;3;0;0
D;Murru;Cagliari;26;5,69;5,67;0;0;0;0;0;0;1;3;0;0
D;Lukaku J.;Lazio;15;6,17;6,17;0;0;0;0;0;0;1;2;0;0
D;Lirola;Sassuolo;21;5,74;5,81;0;0;0;0;0;0;3;3;0;0
D;Aleesami;Palermo;31;5,69;5,76;1;0;0;0;0;0;2;6;0;0
D;Gastaldello;Bologna;24;5,79;5,52;0;0;0;0;0;0;1;11;2;0
D;Masina;Bologna;30;5,73;5,7;1;0;0;0;0;0;0;6;1;0
D;Gamberini;Chievo;20;6,02;6,15;1;0;0;0;0;0;0;1;0;0
D;Laurini;Empoli;24;5,52;5,44;0;0;0;0;0;0;0;2;1;0
D;Burdisso;Genoa;35;5,64;5,5;0;0;0;0;0;0;0;10;0;0
D;Izzo;Genoa;29;5,88;5,72;0;0;0;0;0;0;2;5;0;2
D;Andreolli;Inter;4;6,12;6,88;1;0;0;0;0;0;0;0;0;0
D;Juan Jesus;Roma;17;5,79;5,65;0;0;0;0;0;0;0;5;0;0
D;Radu;Lazio;29;5,78;5,84;2;0;0;0;0;0;1;10;0;0
D;De Sciglio;Milan;25;5,66;5,58;0;0;0;0;0;0;0;4;0;0
D;Zapata C.;Milan;14;5,75;5,96;1;0;0;0;0;0;0;0;0;0
D;Andelkovic;Palermo;21;5,74;5,74;0;0;0;0;0;0;1;3;0;0
D;Lazaar;Palermo;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Cannavaro;Sassuolo;18;5,69;5,81;1;0;0;0;0;0;0;2;0;0
D;Edenilson;Genoa;14;5,93;6;0;0;0;0;0;0;3;2;1;0
D;Chiriches;Napoli;13;6,12;6,58;2;0;0;0;0;0;0;0;0;0
D;Ansaldi;Inter;21;5,71;5,52;0;0;0;0;0;0;1;8;1;0
D;Bruno Alves;Cagliari;36;5,5;5,49;1;0;0;0;0;0;0;5;1;0
D;Sampirisi;Crotone;20;5,72;5,9;1;0;0;0;0;0;1;1;0;0
D;Bellusci;Empoli;33;5,67;5,53;1;0;0;0;0;0;0;15;0;0
D;Angella;Udinese;13;5,92;5,88;1;0;0;0;0;0;0;3;0;1
D;Wallace;Lazio;21;5,83;5,81;1;0;0;0;0;0;0;3;0;1
D;Milic;Fiorentina;16;5,97;6,03;0;0;0;0;0;0;3;4;0;0
D;Bereszynski;Sampdoria;12;5,71;5,75;0;0;0;0;0;0;1;1;0;0
D;Mbaye;Bologna;14;5,68;5,32;0;0;0;0;0;0;1;4;0;2
D;Spolli;Chievo;20;5,82;5,62;0;0;0;0;0;0;0;8;0;0
D;Cesar;Chievo;16;5,44;5,34;1;0;0;0;0;0;0;8;1;0
D;Dainelli;Chievo;26;5,77;5,54;0;0;0;0;0;0;0;8;0;1
D;Biraghi;Pescara;35;5,56;5,51;1;0;0;2;1;1;4;11;0;0
D;Murillo;Inter;26;5,67;5,56;0;0;0;0;0;0;0;6;0;0
D;Santon;Inter;12;5,58;5,62;0;0;0;0;0;0;1;1;0;0
D;Evra;Juventus;3;6,33;6,33;0;0;0;0;0;0;0;0;0;0
D;Gentiletti;Genoa;15;5,67;5,63;0;0;0;0;0;0;1;1;1;0
D;Abate;Milan;23;5,7;5,74;0;0;0;0;0;0;2;2;0;0
D;Calabria;Milan;11;5,82;5,77;0;0;0;0;0;0;1;3;0;0
D;Strinic;Napoli;12;6,25;6,29;0;0;0;0;0;0;2;3;0;0
D;Zukanovic;Atalanta;18;5,94;5,92;0;0;0;0;0;0;0;1;0;0
D;Vangioni;Milan;12;5,79;5,62;0;0;0;0;0;0;0;4;0;0
D;Campagnaro;Pescara;18;5,78;5,78;2;0;0;0;0;0;0;8;0;1
D;Biraschi;Genoa;6;6;5,92;0;0;0;0;0;0;0;2;0;0
D;Olivera M.;Fiorentina;15;5,8;5,7;0;0;0;0;0;0;0;4;0;0
D;Frey;Chievo;15;5,67;5,6;0;0;0;0;0;0;0;2;0;0
D;Tomovic;Fiorentina;25;5,54;5,34;0;0;0;0;0;0;1;12;0;0
D;Nagatomo;Inter;15;5,53;5,47;0;0;0;0;0;0;0;2;0;0
D;Patric;Lazio;16;5,75;5,69;0;0;0;0;0;0;1;4;0;0
D;Antonelli;Milan;6;6,17;6,08;0;0;0;0;0;0;0;1;0;0
D;Gonzalez G;Palermo;20;5,5;5,38;1;0;0;0;0;0;0;7;2;0
D;Struna;Palermo;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Salamon;Cagliari;10;5,45;5,4;0;0;0;0;0;0;0;1;0;0
D;Dell'orco;Sassuolo;9;5,78;5,78;0;0;0;0;0;0;0;0;0;0
D;Gazzola;Sassuolo;16;5,75;5,72;0;0;0;0;0;0;1;3;0;0
D;Bovo;Pescara;13;5,62;5,38;0;0;0;0;0;0;0;6;0;0
D;Molinaro;Torino;10;5,75;5,85;0;0;0;0;0;0;2;2;0;0
D;Pereira P.;Sampdoria;10;5,45;5,2;0;0;0;0;0;0;0;5;0;0
D;Erkin;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Fornasier;Pescara;20;5,45;5,35;0;0;0;0;0;0;0;4;0;0
D;Gomez G;Milan;13;5,65;5,5;0;0;0;0;0;0;0;4;0;0
D;Veseli;Empoli;17;5,56;5,59;0;0;0;0;0;0;2;3;0;0
D;Raimondi;Atalanta;6;5,42;5,17;0;0;0;0;0;0;0;3;0;0
D;Oikonomou;Bologna;17;5,44;5,41;0;0;0;0;0;0;0;1;0;0
D;Barba;Empoli;11;5,77;5,64;0;0;0;0;0;0;0;3;0;0
D;Tonelli;Napoli;3;6,5;8,17;2;0;0;0;0;0;0;2;0;0
D;Pavlovic D.;Sampdoria;9;5,44;5,33;0;0;0;0;0;0;0;2;0;0
D;De Maio;Fiorentina;6;5,33;5,25;0;0;0;0;0;0;0;1;0;0
D;Dimarco;Empoli;9;5,94;6;0;0;0;0;0;0;1;2;0;0
D;Castan;Torino;13;6;5,85;0;0;0;0;0;0;0;4;0;0
D;Antei;Sassuolo;14;5,68;5,75;1;0;0;0;0;0;0;4;0;0
D;Ariaudo;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Avelar;Torino;3;5,83;5,67;0;0;0;0;0;0;0;1;0;0
D;Gaston Silva;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Jansson;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Maksimovic;Napoli;8;5,56;5,88;1;0;0;0;0;0;0;1;0;0
D;Adnan;Udinese;14;5,57;5,5;0;0;0;0;0;0;0;2;0;0
D;Heurtaux;Udinese;9;5,78;5,72;0;0;0;0;0;0;1;3;0;0
D;Helander;Bologna;10;5,65;5,8;1;0;0;0;0;0;0;3;0;0
D;Gyomber;Pescara;10;5,25;5,05;0;0;0;0;0;0;0;4;0;0
D;Djimsiti;Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Armero;Udinese;2;5,25;5;0;0;0;0;0;0;0;1;0;0
D;Adjapong;Sassuolo;6;5,67;5,92;1;0;0;0;0;0;0;3;0;0
D;Ceppitelli;Cagliari;19;5,42;5,18;0;0;0;0;0;0;0;5;0;1
D;Renzetti;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Zuparic;Pescara;5;5,2;5,1;0;0;0;0;0;0;0;1;0;0
D;Letschert;Sassuolo;9;5,67;5,44;0;0;0;0;0;0;0;2;1;0
D;Miangue;Cagliari;5;6;5,9;0;0;0;0;0;0;0;1;0;0
D;Bastos;Lazio;10;5,55;5,25;0;0;0;0;0;0;0;4;1;0
D;Salcedo;Fiorentina;17;5,56;5,41;0;0;0;0;0;0;1;7;0;0
D;Sunjic;Palermo;4;5,25;5,12;0;0;0;0;0;0;0;1;0;0
D;Bastoni;Atalanta;3;6,17;6,17;0;0;0;0;0;0;0;0;0;0
D;Brivio;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Cherubin;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Drame';Atalanta;9;5,67;5,61;0;0;0;0;0;0;0;1;0;0
D;Stendardo;Pescara;9;5,39;5,33;0;0;0;0;0;0;0;1;0;0
D;Suagher;Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ferrari A.;Bologna;1;5;5;0;0;0;0;0;0;0;0;0;0
D;Morleo;Bologna;1;6;6;0;0;0;0;0;0;0;0;0;0
D;Bubnjic;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Mattiello;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Sardo;Chievo;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Bittante;Cagliari;4;5;4,62;0;0;0;0;0;0;0;3;0;0
D;Mario Rui;Roma;4;5,62;5,5;0;0;0;0;0;0;0;1;0;0
D;Bagadur;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Cissokho;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Marchese;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Dodo' R.;Sampdoria;7;5,36;5,36;0;0;0;0;0;0;0;0;0;0
D;Ranocchia;Inter;5;5;4,8;0;0;0;0;0;0;0;2;0;0
D;Konko;Atalanta;10;5,9;5,8;0;0;0;0;0;0;0;2;0;0
D;Mauricio N.;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Rodrigo Ely;Milan;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Luperto;Napoli;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Maggio;Napoli;5;6,1;6,1;0;0;0;0;0;0;0;0;0;0
D;Vitiello;Palermo;5;5,2;5,1;0;0;0;0;0;0;0;1;0;0
D;Crescenzi;Pescara;19;5,45;5,53;0;0;0;0;0;0;2;1;0;0
D;Coda;Pescara;13;5,27;4,96;0;0;0;0;0;0;0;6;1;0
D;Mesbah;Crotone;9;5,61;5,56;0;0;0;0;0;0;0;1;0;0
D;Fontanesi;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Terranova;Sassuolo;3;5,33;5,33;0;0;0;0;0;0;0;0;0;0
D;Faraoni;Udinese;5;5,5;5,3;0;0;0;0;0;0;0;2;0;0
D;Gabriel Silva;Udinese;4;5,25;5;0;0;0;0;0;0;0;2;0;0
D;Wague;Udinese;6;5,42;5,25;0;0;0;0;0;0;0;2;0;0
D;Zambelli;Empoli;8;5,62;5,56;0;0;0;0;0;0;0;1;0;0
D;Cosic;Empoli;13;5,54;5,5;0;0;0;0;0;0;0;1;0;0
D;Morganella;Palermo;9;5,06;4,89;0;0;0;0;0;0;0;3;0;0
D;Ajeti;Torino;4;5,38;5,62;1;0;0;0;0;0;0;0;0;1
D;Pezzella Giu.;Palermo;10;5,35;5,3;0;0;0;0;0;0;0;1;0;0
D;Fiamozzi;Genoa;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Costa F;Chievo;1;5;5;0;0;0;0;0;0;0;0;0;0
D;Boldor;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Capuano;Cagliari;11;5,55;5,73;1;0;0;0;0;0;0;0;1;0
D;Krajnc;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Claiton;Crotone;9;5,28;5,17;0;0;0;0;0;0;0;2;0;0
D;Zampano G;Crotone;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Diks;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Yao;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Mazzotta;Pescara;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Vitturini;Pescara;3;5,83;5,83;0;0;0;0;0;0;0;0;0;0
D;Seck M.;Roma;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Musavu-King;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Rajkovic;Palermo;4;5,5;5,25;0;0;0;0;0;0;0;0;1;0
D;Vermaelen;Roma;6;5,5;5,42;0;0;0;0;0;0;0;1;0;0
D;Dussenne;Crotone;8;5,38;5,19;0;0;0;0;0;0;0;1;1;0
D;Amuzie;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Orban L;Genoa;10;5,35;4,85;0;0;0;0;0;0;0;4;1;1
D;Carlao;Torino;4;5,38;5,25;0;0;0;0;0;0;0;1;0;0
D;Sainsbury;Inter;1;6;5,5;0;0;0;0;0;0;0;1;0;0
D;Simic L;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Hateboer;Atalanta;3;6,17;6,17;0;0;0;0;0;0;1;2;0;0
C;Gomez;Atalanta;37;6,74;8,23;16;0;0;2;2;0;10;6;0;0
C;Hamsik;Napoli;38;6,41;7,47;12;0;0;0;0;0;5;1;0;0
C;Nainggolan;Roma;36;6,39;7,33;11;0;0;0;0;0;2;2;0;0
C;Perisic;Inter;36;6,12;7,18;11;0;0;0;0;0;7;2;1;0
C;Pogba;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Candreva;Inter;38;6,07;6,67;6;0;0;1;0;1;9;2;0;0
C;Felipe Anderson;Lazio;36;6,26;6,75;4;0;0;1;1;0;8;5;0;0
C;Pjanic;Juventus;30;6,18;6,87;5;0;0;0;0;0;8;5;0;0
C;Perotti;Roma;27;6,26;7,33;8;0;0;7;7;0;6;2;0;0
C;Suso;Milan;34;6,32;6,96;7;0;0;1;0;1;6;5;0;0
C;Ilicic;Fiorentina;29;6,03;6,38;5;0;0;3;1;2;2;2;0;0
C;Strootman;Roma;33;6,3;6,76;4;0;0;0;0;0;6;6;0;0
C;Zielinski;Napoli;34;6,34;6,9;5;0;0;0;0;0;6;4;0;0
C;Birsa;Chievo;35;6,07;6,77;7;0;0;1;0;1;9;5;0;0
C;Khedira;Juventus;31;6,05;6,6;5;0;0;0;0;0;3;2;0;0
C;Baselli;Torino;34;6,09;6,62;6;0;0;0;0;0;3;6;0;0
C;Borja Valero;Fiorentina;32;6,06;6,3;1;0;0;0;0;0;7;5;0;0
C;Bernardeschi;Fiorentina;32;6,05;6,94;11;0;0;4;3;1;2;5;1;0
C;Castro;Chievo;33;6,14;6,61;5;0;0;0;0;0;4;5;1;0
C;Lulic;Lazio;31;6,16;6,56;3;0;0;0;0;0;8;7;1;0
C;Verdi;Bologna;27;6,24;6,94;6;0;0;0;0;0;3;4;0;0
C;Dzemaili;Bologna;31;6,05;6,69;8;0;0;0;0;0;2;10;1;0
C;Freuler;Atalanta;32;6,08;6,59;5;0;0;0;0;0;4;5;0;0
C;Banega;Inter;24;6,19;7,15;6;0;0;0;0;0;7;2;1;0
C;Joao Mario N.;Inter;29;5,9;6,29;3;0;0;0;0;0;5;5;0;0
C;Croce;Empoli;35;6,16;6,19;1;0;0;0;0;0;0;4;0;0
C;Allan;Napoli;28;6,02;6,18;1;0;0;0;0;0;3;3;0;0
C;De Rossi;Roma;28;6,09;6,46;4;0;0;2;2;0;3;9;0;0
C;Pellegrini Lo.;Sassuolo;28;6,14;6,88;6;0;0;1;1;0;7;7;1;0
C;Bruno Fernandes;Sampdoria;31;6,05;6,56;5;0;0;0;0;0;2;2;0;0
C;Milinkovic-Savic;Lazio;34;6,22;6,63;4;0;0;0;0;0;6;8;0;0
C;Cuadrado;Juventus;30;5,98;6,25;2;0;0;0;0;0;6;8;0;0
C;Kessie';Atalanta;30;6,25;6,73;6;0;0;2;2;0;1;5;2;0
C;Joao Pedro;Cagliari;22;6,07;6,8;7;0;0;2;1;1;1;4;1;0
C;Kurtic;Atalanta;37;5,99;6,43;6;0;0;0;0;0;2;7;0;0
C;Saponara;Fiorentina;27;5,81;6,28;4;0;0;0;0;0;3;5;0;0
C;Vecino;Fiorentina;29;6,02;6,34;3;0;0;0;0;0;4;7;0;0
C;Lazovic;Genoa;33;6,05;6,27;2;0;0;0;0;0;4;3;1;0
C;Biglia;Lazio;28;6;6,18;4;0;0;5;3;2;3;8;0;0
C;Parolo;Lazio;34;6,06;6,34;5;0;0;0;0;0;0;11;0;0
C;Bonaventura;Milan;19;6,47;6,87;3;0;0;0;0;0;0;3;0;0
C;Tello C.;Fiorentina;33;6,03;6,53;4;0;0;0;0;0;5;1;0;0
C;Spinazzola;Atalanta;30;6,18;6,22;0;0;0;0;0;0;4;2;0;1
