R;Nome;Squadra;Pv;Mv;Fm;Gf;Gs;Rp;Rc;R+;R-;Ass;Amm;Esp;Au
P;Turati;Sassuolo;2;6,25;4,25;0;4;0;0;0;0;0;0;0;0
P;Begovic;Milan;2;6,25;4,75;0;3;0;0;0;0;0;0;0;0
P;Breza;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
P;Chironi;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
P;Ciocci;Cagliari;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Gosens;Atalanta;33;6,39;7,38;9;0;0;0;0;0;7;3;0;0
D;Young;Inter;17;6,12;7,03;4;0;0;0;0;0;4;1;0;0
D;Hernandez T.;Milan;33;6,33;6,73;6;0;0;0;0;0;2;10;0;1
D;De Vrij;Inter;34;6,29;6,6;4;0;0;0;0;0;1;5;0;0
D;Acerbi;Lazio;36;6,26;6,43;2;0;0;0;0;0;2;4;0;0
D;Milenkovic;Fiorentina;37;6,18;6,46;5;0;0;0;0;0;0;9;0;0
D;Bonucci;Juventus;35;6,27;6,4;3;0;0;0;0;0;0;9;0;0
D;Criscito;Genoa;25;6;6,58;8;0;0;10;8;2;0;7;0;0
D;Faraoni;Verona;36;6,1;6,51;5;0;0;0;0;0;3;6;0;0
D;Kolarov;Roma;31;6,02;6,52;7;0;0;4;2;2;3;6;0;0
D;Cancelo;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Smalling;Roma;30;6,05;6,35;3;0;0;0;0;0;1;2;0;0
D;Bruno Peres;Roma;15;6,03;6,47;2;0;0;0;0;0;2;3;0;0
D;Toloi;Atalanta;30;6,18;6,35;2;0;0;0;0;0;4;11;0;0
D;Gagliolo;Parma;31;6;6,27;3;0;0;0;0;0;3;7;0;0
D;Biraghi;Inter;23;5,98;6,43;2;0;0;0;0;0;6;3;0;0
D;Djimsiti;Atalanta;34;6,07;6,21;2;0;0;0;0;0;1;5;0;0
D;Stryger Larsen;Udinese;33;6,06;6,17;1;0;0;0;0;0;3;5;0;0
D;De Ligt;Juventus;29;6,05;6,38;4;0;0;0;0;0;0;5;0;0
D;Manolas;Napoli;25;5,98;6,42;4;0;0;0;0;0;0;2;0;0
D;Romagnoli;Milan;35;6,11;6,14;1;0;0;0;0;0;0;4;0;0
D;Spinazzola;Roma;22;6,25;6,43;1;0;0;0;0;0;2;2;0;0
D;Castagne;Atalanta;25;6,08;6,18;1;0;0;0;0;0;1;4;0;0
D;Pezzella Ger.;Fiorentina;32;6,06;6,16;3;0;0;0;0;0;0;12;0;0
D;Di Lorenzo;Napoli;33;5,88;6,17;3;0;0;0;0;0;3;5;0;0
D;D'ambrosio;Inter;18;6,08;6,58;4;0;0;0;0;0;0;6;0;0
D;Bani;Bologna;27;5,96;6,19;4;0;0;0;0;0;0;10;1;0
D;Muldur;Sassuolo;20;6,02;6,32;2;0;0;0;0;0;2;4;0;0
D;Danilo Lar.;Bologna;30;5,95;5,97;2;0;0;0;0;0;0;9;1;0
D;Alex Sandro;Juventus;29;5,97;6,07;1;0;0;0;0;0;2;4;0;0
D;Skriniar;Inter;32;6,14;5,94;0;0;0;0;0;0;0;7;1;1
D;Bruno Alves;Parma;32;5,97;5,91;0;0;0;0;0;0;0;4;0;0
D;Palomino;Atalanta;30;5,97;6,05;2;0;0;0;0;0;1;5;0;1
D;Nuytinck;Udinese;26;6,15;6,12;0;0;0;0;0;0;0;2;0;0
D;Mancini;Roma;32;6,03;5,88;1;0;0;0;0;0;0;14;1;0
D;Donati;Lecce;20;5,92;5,88;1;0;0;0;0;0;0;4;0;1
D;Darmian;Parma;32;5,92;5,95;1;0;0;0;0;0;1;6;0;0
D;Bremer;Torino;27;5,78;6;3;0;0;0;0;0;0;2;2;0
D;Skrtel;Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Chiellini;Juventus;4;6,12;6,88;1;0;0;0;0;0;0;0;0;0
D;Sabelli;Brescia;36;5,89;5,85;0;0;0;0;0;0;3;5;0;1
D;Lirola;Fiorentina;35;5,83;5,83;0;0;0;0;0;0;2;4;0;0
D;Bastoni;Inter;25;5,98;6,04;2;0;0;0;0;0;0;7;1;0
D;Vitor Hugo;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Luiz Felipe;Lazio;25;6;6,04;1;0;0;0;0;0;1;6;0;0
D;Godin;Inter;22;6,05;6,11;1;0;0;0;0;0;1;5;0;0
D;Iacoponi;Parma;35;5,89;5,96;2;0;0;0;0;0;0;7;0;0
D;Rrahmani;Verona;36;5,94;5,9;0;0;0;0;0;0;1;5;0;0
D;Kyriakopoulos;Sassuolo;23;6;6;0;0;0;0;0;0;2;4;0;0
D;Yoshida;Sampdoria;14;5,89;5,93;0;0;0;0;0;0;1;1;0;0
D;Hysaj;Napoli;19;5,87;6,05;1;0;0;0;0;0;2;3;0;0
D;Ghiglione;Genoa;23;5,91;6,04;0;0;0;0;0;0;5;4;0;0
D;Caceres;Fiorentina;27;5,98;5,91;1;0;0;0;0;0;0;8;1;0
D;Radu;Lazio;29;5,93;5,9;1;0;0;0;0;0;0;8;0;0
D;Maksimovic;Napoli;22;5,86;6;1;0;0;0;0;0;1;2;0;0
D;Hateboer;Atalanta;30;5,88;5,85;0;0;0;0;0;0;4;10;0;0
D;Gravillon;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Dalbert;Fiorentina;31;5,85;5,82;0;0;0;0;0;0;4;8;1;0
D;Pellegrini Lu.;Cagliari;24;6,04;6,04;0;0;0;0;0;0;5;10;0;0
D;Danilo;Juventus;22;5,77;5,95;2;0;0;0;0;0;0;2;1;0
D;Augello;Sampdoria;16;6,06;6,12;0;0;0;0;0;0;2;2;0;0
D;Tomiyasu;Bologna;29;5,83;5,9;1;0;0;0;0;0;3;8;0;0
D;Toljan;Sassuolo;28;5,91;5,95;1;0;0;0;0;0;2;8;0;0
D;Kumbulla;Verona;24;6,15;6,12;1;0;0;0;0;0;0;5;1;0
D;Soumaoro;Genoa;8;5,88;6,12;1;0;0;0;0;0;0;2;0;0
D;Dermaku;Parma;15;6,07;6;0;0;0;0;0;0;0;2;0;0
D;Izzo;Torino;31;5,79;5,74;1;0;0;0;0;0;0;5;2;0
D;Calabria;Milan;23;5,76;5,8;1;0;0;0;0;0;1;2;2;0
D;Florenzi;Roma;13;6;5,88;0;0;0;0;0;0;1;5;0;0
D;Ceppitelli;Cagliari;15;6,03;6,13;2;0;0;0;0;0;0;5;0;1
D;Ferrari G.;Sassuolo;22;5,91;5,84;0;0;0;0;0;0;1;5;0;0
D;Depaoli;Sampdoria;27;5,85;5,78;0;0;0;0;0;0;1;7;0;0
D;Lucioni;Lecce;36;5,65;5,71;3;0;0;0;0;0;0;8;1;1
D;N'koulou;Torino;31;5,77;5,79;1;0;0;0;0;0;0;3;1;0
D;Rogerio;Sassuolo;15;6;6,07;1;0;0;0;0;0;1;6;0;0
D;Kjaer;Milan;20;6;5,9;0;0;0;0;0;0;0;4;0;0
D;Colley;Sampdoria;31;5,76;5,63;0;0;0;0;0;0;1;10;0;0
D;Romero;Genoa;30;5,87;5,75;1;0;0;0;0;0;1;13;1;0
D;Zeegelaar;Udinese;12;5,75;5,79;0;0;0;0;0;0;2;3;0;0
D;Rodrigo Becao;Udinese;28;5,88;5,84;1;0;0;0;0;0;0;8;0;0
D;Chancellor;Brescia;26;5,73;5,94;3;0;0;0;0;0;0;3;0;1
D;Calderoni;Lecce;24;5,71;6,02;3;0;0;0;0;0;2;7;0;0
D;Singo;Torino;3;6,33;7,33;1;0;0;0;0;0;0;0;0;0
D;Masiello;Genoa;22;5,8;5,73;0;0;0;0;0;0;1;5;0;0
D;Marrone;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Mattiello;Cagliari;15;6;5,97;0;0;0;0;0;0;1;3;0;0
D;Mario Rui;Napoli;23;5,85;5,74;0;0;0;0;0;0;2;9;0;0
D;De Maio;Udinese;18;5,89;5,86;0;0;0;0;0;0;0;1;0;0
D;Patric;Lazio;21;5,83;5,74;0;0;0;0;0;0;0;2;1;0
D;Koulibaly;Napoli;25;5,88;5,62;0;0;0;0;0;0;0;7;1;1
D;Samir;Udinese;19;5,68;5,76;1;0;0;0;0;0;0;3;0;0
D;Pisacane;Cagliari;29;5,74;5,71;1;0;0;0;0;0;0;6;1;0
D;Karsdorp;Roma;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Bonifazi;SPAL;17;5,56;5,85;2;0;0;0;0;0;0;2;0;0
D;Jaroszynski;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Marlon;Sassuolo;23;5,93;5,78;0;0;0;0;0;0;0;7;0;0
D;Calabresi;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Gunter;Verona;31;5,81;5,69;0;0;0;0;0;0;0;7;0;0
D;Troost-Ekong;Udinese;29;5,78;5,69;0;0;0;0;0;0;0;5;0;0
D;Papetti;Brescia;11;5,41;5,45;1;0;0;0;0;0;0;5;0;0
D;Mbaye;Bologna;19;5,63;5,61;0;0;0;0;0;0;2;5;0;0
D;Dimarco;Verona;8;6;5,94;0;0;0;0;0;0;2;1;0;1
D;Ranocchia;Inter;7;6,21;6;0;0;0;0;0;0;0;3;0;0
D;Zapata C.;Genoa;19;5,66;5,61;1;0;0;0;0;0;0;4;0;1
D;Rispoli;Lecce;25;5,66;5,54;0;0;0;0;0;0;0;6;0;0
D;De Silvestri;Torino;26;5,77;5,73;0;0;0;0;0;0;0;2;0;0
D;Pezzella Giu.;Parma;19;5,71;5,66;0;0;0;0;0;0;0;2;0;0
D;Cionek;SPAL;27;5,63;5,43;0;0;0;0;0;0;0;11;0;0
D;Martella;Brescia;20;5,58;5,5;0;0;0;0;0;0;0;3;0;0
D;Lukaku J.;Lazio;11;6,09;6,18;0;0;0;0;0;0;2;2;0;0
D;Wallace;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Biraschi;Genoa;24;5,65;5,46;0;0;0;0;0;0;0;3;1;1
D;Venuti;Fiorentina;13;5,81;5,73;0;0;0;0;0;0;1;4;0;0
D;Vicari;SPAL;34;5,66;5,49;0;0;0;0;0;0;0;4;0;2
D;Romagna;Sassuolo;18;5,92;5,83;0;0;0;0;0;0;0;3;0;0
D;Reca;SPAL;25;5,66;5,7;0;0;0;0;0;0;2;2;0;0
D;Varnier;Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Dickmann;SPAL;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Aina;Torino;29;5,69;5,59;0;0;0;0;0;0;1;8;0;0
D;Klavan;Cagliari;28;5,73;5,59;0;0;0;0;0;0;0;4;0;1
D;Demiral;Juventus;6;6,25;6,83;1;0;0;0;0;0;1;1;0;0
D;Mateju;Brescia;30;5,48;5,28;0;0;0;0;0;0;1;8;1;1
D;Vera;Lecce;5;5,8;6;0;0;0;0;0;0;1;0;0;0
D;Igor;Fiorentina;26;5,75;5,62;0;0;0;0;0;0;1;9;0;0
D;Semprini;Brescia;10;5,7;5,9;1;0;0;0;0;0;0;2;0;0
D;Meccariello;Lecce;11;5,73;5,95;1;0;0;0;0;0;0;2;0;0
D;Ankersen;Genoa;16;5,84;5,84;0;0;0;0;0;0;1;2;0;0
D;Sutalo;Atalanta;4;5,88;5,75;0;0;0;0;0;0;0;1;0;0
D;Calafiori;Roma;1;6,5;6,5;0;0;0;0;0;0;0;0;0;0
D;Conti;Milan;21;5,69;5,6;0;0;0;0;0;0;2;8;0;0
D;Rossettini;Lecce;26;5,67;5,62;0;0;0;0;0;0;1;5;0;0
D;Cacciatore;Cagliari;15;5,67;5,57;0;0;0;0;0;0;0;1;1;0
D;Laurini;Parma;13;5,73;5,73;0;0;0;0;0;0;2;4;0;0
D;Tomovic;SPAL;21;5,52;5,31;0;0;0;0;0;0;1;5;1;1
D;Juan Jesus;Roma;3;5;4,67;0;0;0;0;0;0;0;2;0;0
D;Murillo;Sampdoria;9;5,5;5,33;0;0;0;0;0;0;0;1;1;0
D;Santon;Roma;11;5,73;5,59;0;0;0;0;0;0;0;4;0;0
D;Ghoulam;Napoli;8;5,94;5,94;0;0;0;0;0;0;1;2;0;0
D;Strinic;Milan;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Goldaniga;Genoa;11;5,59;5,68;1;0;0;0;0;0;0;4;0;0
D;Regini;Parma;4;5,88;5,88;0;0;0;0;0;0;0;0;0;0
D;Dell'orco;Lecce;13;5,46;5,46;0;0;0;0;0;0;1;0;1;0
D;Gazzola;Parma;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Peluso;Sassuolo;20;5,4;5,28;0;0;0;0;0;0;1;5;1;0
D;Zappacosta;Roma;9;5,72;5,83;0;0;0;0;0;0;1;0;0;0
D;Caldara;Atalanta;13;5,77;5,81;0;0;0;0;0;0;1;1;0;0
D;Ceccherini;Fiorentina;10;5,85;5,7;0;0;0;0;0;0;0;3;0;0
D;Barreca;Genoa;17;5,68;5,74;0;0;0;0;0;0;1;0;0;0
D;Fazio;Roma;15;5,7;5,77;1;0;0;0;0;0;0;2;1;0
D;Bastos;Lazio;14;5,82;5,75;1;0;0;0;0;0;0;4;0;1
D;Bereszynski;Sampdoria;28;5,5;5,25;0;0;0;0;0;0;0;10;0;1
D;Lykogiannis;Cagliari;19;5,74;5,68;0;0;0;0;0;0;1;4;0;0
D;Dijks;Bologna;13;5,73;5,54;0;0;0;0;0;0;0;5;0;0
D;Paz;Lecce;13;5,54;5,42;0;0;0;0;0;0;1;5;0;0
D;Hancko;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Magnani;Sassuolo;6;5,67;5,92;1;0;0;0;0;0;0;3;0;0
D;Ter Avest;Udinese;14;5,71;5,68;0;0;0;0;0;0;0;1;0;0
D;Djidji;Torino;13;5,31;5,12;0;0;0;0;0;0;0;1;0;1
D;Ibanez;Roma;9;5,94;5,83;0;0;0;0;0;0;0;2;0;0
D;Walukiewicz;Cagliari;14;5,64;5,61;0;0;0;0;0;0;0;1;0;0
D;Gabbia;Milan;9;5,83;5,78;0;0;0;0;0;0;0;1;0;0
D;Chabot;Sampdoria;8;5,88;6,06;1;0;0;0;0;0;0;1;1;0
D;Denswil;Bologna;25;5,38;5,16;0;0;0;0;0;0;0;5;1;1
D;Cistana;Brescia;21;5,79;5,74;1;0;0;0;0;0;0;6;1;0
D;Balkovec;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Mangraviti;Brescia;13;5,42;5,35;0;0;0;0;0;0;0;2;0;0
D;Arana;Atalanta;2;6;6;0;0;0;0;0;0;0;0;0;0
D;Carboni A.;Cagliari;6;5,5;5;0;0;0;0;0;0;0;2;2;0
D;Almici;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ferrari A.;Sampdoria;12;5,83;5,67;0;0;0;0;0;0;0;4;0;0
D;Gastaldello;Brescia;7;5,5;5,43;0;0;0;0;0;0;0;1;0;0
D;Tonelli;Sampdoria;9;5,83;5,61;0;0;0;0;0;0;0;4;0;0
D;Rugani;Juventus;8;5,31;5,19;0;0;0;0;0;0;0;2;0;0
D;Asamoah;Inter;8;6,12;6,19;0;0;0;0;0;0;1;1;0;0
D;De Sciglio;Juventus;7;6;5,93;0;0;0;0;0;0;0;1;0;0
D;Luperto;Napoli;7;5,64;5,5;0;0;0;0;0;0;0;2;0;0
D;Crescenzi;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Salamon;SPAL;5;5,6;5,5;0;0;0;0;0;0;0;1;0;0
D;Zukanovic;SPAL;3;5,67;5,5;0;0;0;0;0;0;0;1;0;0
D;Sala;SPAL;14;5,57;5,54;0;0;0;0;0;0;0;1;0;0
D;Chiriches;Sassuolo;9;5,61;5,61;0;0;0;0;0;0;0;0;0;0
D;Felipe;SPAL;14;5,46;5,32;0;0;0;0;0;0;0;5;0;0
D;Fiamozzi;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Adjapong;Verona;4;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Murru;Sampdoria;27;5,54;5,35;0;0;0;0;0;0;0;4;1;1
D;Pajac;Genoa;10;5,65;5,6;0;0;0;0;0;0;0;1;0;0
D;Simic L;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Musacchio;Milan;18;5,72;5,56;0;0;0;0;0;0;0;4;1;0
D;Rodriguez R.;Milan;5;5,8;5,8;0;0;0;0;0;0;0;0;0;0
D;Lyanco;Torino;16;5,62;5,34;0;0;0;0;0;0;0;5;0;1
D;Vaisanen;SPAL;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Hristov;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
D;El Yamiq;Genoa;3;5;4,83;0;0;0;0;0;0;0;1;0;0
D;Buongiorno;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Rasmussen;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Durmisi;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Bianda;Roma;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Opoku;Udinese;7;5,79;5,57;0;0;0;0;0;0;0;1;1;0
D;Malcuit;Napoli;3;6;6;0;0;0;0;0;0;0;0;0;0
D;Sierralta;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Corbo;Bologna;2;4,75;4,5;0;0;0;0;0;0;0;1;0;0
D;Armini;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Terzic;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ranieri L.;Fiorentina;3;5,5;5,17;0;0;0;0;0;0;0;0;1;0
D;Sala M;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Casasola;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Rizzo N;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Vavro;Lazio;9;5,78;5,78;0;0;0;0;0;0;0;0;0;0
D;Benzar;Lecce;3;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Tripaldelli;Sassuolo;2;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Bocchetti;Verona;5;5,9;5,7;0;0;0;0;0;0;0;2;0;0
D;Okoli;Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Cassandro;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Curcio;Brescia;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Pinna;Cagliari;1;6,5;6;0;0;0;0;0;0;0;1;0;0
D;Candela;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Jorge Silva;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Riccardi D;Lecce;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
D;Minelli;Parma;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Bouah;Roma;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Ferigra;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Gilli;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Dawidowicz;Verona;10;5,9;5,9;1;0;0;0;0;0;0;2;2;0
D;Empereur;Verona;11;5,95;5,82;0;0;0;0;0;0;0;3;0;0
D;Vitale L;Verona;1;6;6;0;0;0;0;0;0;0;0;0;0
D;Gallo;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Cipriano;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Duarte;Milan;5;5,6;5,4;0;0;0;0;0;0;0;2;0;0
D;Cetin;Roma;5;5,8;5,4;0;0;0;0;0;0;0;2;1;0
D;Gasolina Wesley;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Czyborra;Atalanta;1;6;6;0;0;0;0;0;0;0;0;0;0
D;Bellanova;Atalanta;1;6;6;0;0;0;0;0;0;0;0;0;0
D;Pirola;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
D;Prodl;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Gomez;Atalanta;36;6,71;7,62;7;0;0;0;0;0;13;2;0;0
C;Luis Alberto;Lazio;36;6,46;7,31;6;0;0;1;1;0;15;5;0;0
C;Kulusevski;Parma;36;6,42;7,43;10;0;0;1;1;0;8;3;0;0
C;Mancosu;Lecce;33;6,09;7,2;14;0;0;11;9;2;2;3;0;0
C;Mkhitaryan;Roma;22;6,25;7,59;9;0;0;0;0;0;5;5;0;0
C;Calhanoglu;Milan;35;6,3;7,24;9;0;0;1;1;0;9;6;0;0
C;Chiesa;Fiorentina;34;6,31;7,15;10;0;0;2;1;1;5;7;0;0
C;Nainggolan;Cagliari;26;6,4;7,19;6;0;0;0;0;0;5;5;0;0
C;De Paul;Udinese;34;6,29;6,96;7;0;0;0;0;0;5;5;1;0
C;Malinovskyi;Atalanta;32;6,27;6,91;8;0;0;1;0;1;3;5;1;0
C;Pasalic;Atalanta;34;6,15;6,88;9;0;0;0;0;0;3;6;0;1
C;Candreva;Inter;30;6,22;6,87;5;0;0;0;0;0;7;5;0;0
C;Milinkovic-Savic;Lazio;37;6,19;6,72;7;0;0;0;0;0;3;9;0;0
C;Brozovic;Inter;32;6,28;6,58;3;0;0;0;0;0;5;9;0;0
C;Pulgar;Fiorentina;35;6,09;6,64;7;0;0;8;7;1;6;9;0;0
C;Perisic;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
